	Job_title	Company	Location	Raw JobID	Date Posted	JobID	Link	Job Description
2601	            Piping/Mechanical Designer	        Praxair	Tonawanda, NY 14150	jl_981100f70f9d57bd	28 days ago	981100f70f9d57bd	https://www.indeed.com/viewjob?jk=981100f70f9d57bd	Praxair, Inc., a member of the Linde group, is a leading industrial gas company in North and South America and one of the largest worldwide. Praxair produces, sells and distributes atmospheric, process and specialty gases, and high-performance surface coatings. Our products, services and technologies are making our world more productive by bringing efficiency and environmental benefits to a wide variety of industries, including aerospace, chemicals, food and beverage, electronics, energy, healthcare, manufacturing, primary metals and many others. For more information about the company, please visit our website at www.praxair.com.SCOPEThis position is responsible for preparing layout’s and detailed design packages for capital projects.This position works with general supervision, following established routines and standing instructions, prepares detailed models / drawings and layouts of process plant equipment, piping and supports for engineering or manufacturing purposes.This position typically reports to a Mechanical Design Section Leader or Engineering Manager; position has no direct reports.KEY ACCOUNTABILITIES:Ensures successful completion of assigned tasks within time and cost restraints.Works as a member of design teams to prepare plant or equipment layouts.Works with engineers to convert basic design information into working drawings.Investigates problems and requirements of projects and develops and implements appropriate solutions.Reviews design packages for material specifications and completeness.Checks design packages for conformance to project definition, design standards, codes, completeness, safety and quality.Collects notes, sketches and verbal instructions to complete designs.Interfaces with internal and external customers.Operates computer aided design equipment and software to perform design activities.Ensures that designs comply with current design and safety standards.Prioritizes work, may plan and schedule design activities of other team members.Training and oversight of newer professionals.Learns and follows established work processes.QualificationsQUALIFICATIONS:2-year degree with 8+ years design, engineering or drafting experienceStrong mechanical/process piping design backgroundKnowledge of industrial codes, standards and practices.Excellent working knowledge of AutoCAD3D modeling of piping, structural steel and equipment (Autodesk Plant 3D and Advanced Steel experience a plus)Ability to travel up to 10% of the time to support project tasks and construction.Salary and level will be commensurate with experience.Primary Location New York-TonawandaSchedule Full-timeJob - EngineeringUnposting Date OngoingAll qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, protected veteran status, or disability status.
2607	            Mechanical Engineer	        Signature Brands LLC	Ocala, FL 34474	jl_d4f69f7fb3fd713c	4 days ago	d4f69f7fb3fd713c	https://www.indeed.com/viewjob?jk=d4f69f7fb3fd713c	Researches, plans, designs and develops mechanical products and systems such as instruments, controls, machines and mechanical systems for production, transmission, measurement, and use of energy. Applies research to the planning, design, development, and testing of mechanical and/or electromechanical systems, instruments, controls, engines, and/or machines.Essential Duties:Works under only one direction. Independently determines and develops approach to solutions. Work is reviewed upon completion for adequacy in meeting objectives.Contributes to the completion of specific programs and projects. Failure to obtain results or erroneous decisions or recommendations would typically result in serious program delays and considerable expenditure of resources.Complete understanding and wide application of technical principles, theories and concepts, in the field. General knowledge of other related disciplines.Frequent inter-organizational and outside customer contacts.Represents the organization in providing solutions to difficult technical issues associated with specific projects.Provides technical solutions to wide range of difficult problems. Solutions are imaginative, thorough, and practicable, and consistent with organization objectives. Produce outline designs, drawings and documents using CAD/Modeling Software.Proficient with Microsoft Office ProductsOther duties as assigned.Requirements:Bachelor’s degree from an accredited college in a related discipline, or equivalent experience/combined education, with 5 years of professional experience.
2613	            Postdoctoral Scholar	        Northern Arizona University	Flagstaff, AZ	jl_79046e3c95108fd6	30+ days ago	79046e3c95108fd6	https://www.indeed.com/viewjob?jk=79046e3c95108fd6	"Workplace CultureNAU is a community devoted to student success and sustained by an unshakable commitment to our shared mission, vision, and values. We—faculty, staff, and administrators—thrive by combining our efforts and working side by side to further NAU’s culture of excellence.Special InformationInterested applicants should submit a CV, the names of 3-5 professional references, and a cover letter that describes research interests and previous research experience, and addresses desired skills and preferred qualifications. Applications must be submitted through NAU’s online HR portal.Applications should be received by May 31, 2019 to receive full consideration. The start date is negotiable, but July 1, 2019 (or earlier) is preferred.This position is supported by external funding, and thus specific tasks and duties must be completed, on schedule, by the postdoctoral research associate. A 12-month commitment is expected. Funding is potentially available for a second year, pending satisfactory performance and available funds. Inquiries should be directed to Professor Andrew Richardson (Andrew.richardson@nau.edu).This position is subject to the availability of funding. The incumbent is not eligible for Service Professional non-renewal notice, or Classified Staff layoff or recall status.Job DescriptionThe Richardson Lab at Northern Arizona University (NAU), in Flagstaff, AZ, is seeking a postdoctoral research scholar with expertise in boundary layer meteorology. The postdoc will conduct modeling and empirical analyses of boundary layer processes and biosphere-atmosphere interactions and coupling, using data on vegetation phenology, CO2/H2O/energy fluxes measured by eddy covariance, and new measurements of boundary layer height made with a compact laser ceilometer.The Richardson lab is based in the Center for Ecosystem Science and Society (Ecoss) and the School of Informatics, Computing, and Cyber Systems (SICCS). The postdoc will be based in Flagstaff. Occasional travel to field sites in Arizona and New England may be necessary.Applicants must be willing to work collaboratively on team projects. This project is supported by DOE SBIR funding to collaborators at Physical Sciences Inc., Andover MA. The postdoc will become part of the PhenoCam (http://phenocam.sr.unh.edu) project team and will be expected to collaborate with team members at NAU and cooperating institutions. The postdoc will also become part of the Bartlett AmeriFlux tower team, operated in collaboration with USDA Forest Service.Examples of duties and responsibilities:Analyzes data on the diurnal variation in cloud base height and boundary layer height, and how these vary seasonally in relation to vegetation phenology and the surface energy budgetUses boundary layer height measurements to inform regional-scale estimates of CO2 fluxesConducts computer simulations using models including WRFInstalls and maintains field instruments at the Bartlett Experimental Forest, NH, and a field research site near Flagstaff, AZWorks collaboratively with members of the PhenoCam project team and the Physical Sciences Inc. project teamMinimum QualificationsPhD in Micrometeorology, Boundary Layer Meteorology, Atmospheric Science, Earth System Science, or a related STEM fieldExperience with modeling and analysis of boundary layer and/or land surface processesA record of publishing peer-reviewed research in top scientific journalsPreferred QualificationsExperience with analysis of eddy covariance and surface energy balance measurementsRelevant modeling experience (e.g. WRF, LES)Demonstrated expertise with quantitative analysis in R or MATLABDemonstrated expertise in advanced modeling, including Bayesian and Monte Carlo techniques, parameter estimation, data assimilation, and related methodsExperience working with and manipulating large data setsExperience with operating and maintaining meteorological and/or micrometeorological instruments in the field, and troubleshooting custom and/or developmental instrumentationCoursework and/or research experience in physiological ecology, plant ecology, global change biology, and/or ecosystem ecologyKnowledge Skills and AbilitiesAbility to work collaboratively as part of a research team and with individuals from a variety of cultural backgroundsAbility to take initiative and complete tasks without direct supervisionExcellent quantitative and analytical skillsExcellent communication skills, as demonstrated by publications and presentations at professional meetingsExcellent organizational and project management skillsBackground InformationNorthern Arizona University requires satisfactory results for the following: a criminal background investigation, an employment history verification and a degree verification (in some cases) prior to employment. You may also be required to complete a fingerprint background check.Additionally, as an employer in the state of Arizona, NAU is required to participate in the federal E-Verify program that assists employers with verifying new employees' right to work in the United States.Finally, each year the Northern Arizona University Police Department releases an annual security report. The report is a result of the federal law known as the Clery Act and contains policy statements that address the school’s policies, procedures and programs concerning safety and security including policies for responding to emergency situations and sexual offenses. The report contains three years of data for Clery reportable crime statistics for the campus along with the most current year’s Fire Safety Report, which includes policy statements and fire statistics for Flagstaff on-campus student housing.The report may be viewed at nau.edu/clery or by visiting the NAUPD website. A printed copy of the report is available upon request by contacting the NAU Police Department, Records Department at (928)523-8884 or by visiting the department at Building 98A on the NAU Mountain Campus.SalaryCommensurate with experience.**The starting salary will be determined by the qualifications of the selected applicant balanced with departmental budget availability, internal salary equity considerations, and available market information.FLSA StatusThis position is exempt from the overtime provisions of the Fair Labor Standards Act (FLSA) and therefore will not earn overtime or compensatory time for additional time worked.BenefitsPost-Doctoral Scholars are hired on a contract basis, renewable each fiscal year for a maximum of 4 renewals (5 years) according to terms of the Arizona Board of Regents' Conditions of Post-Doctoral Service.NAU offers an excellent benefit package to Post-Doctoral Scholars including generous health, dental and vision insurance; 10 days of vacation and 10 holidays per year; and tuition reduction for employees and qualified family members. New employees are eligible for benefits on the first day of the pay period following their enrollment, after their employment date. Employees will have 31 days from their start date to enroll in benefits. Participation in NAU retirement plans is not available to Post-Doctoral Scholars. More information on benefits at NAU is available at the NAU HR benefits page.Learning and DevelopmentYour career at Northern Arizona University includes the opportunity for professional development. New employee on-boarding training includes courses to be completed within the first 30 days (https://in.nau.edu/Human-Resources/Required/). If your position includes the supervision of a benefit-eligible employee, we offer the NAU Supervisors Academy for you to complete within your first 2 years. In addition to the development classes offered in-person, every NAU employee receives a free subscription to Lynda.com. From this site you can access more than 1,400 training videos on a broad range of subjects, including business skills, photography, music and video, home computing, and web design and development.Application DeadlineOpen until further notice.How to ApplyTo apply for this position, please click on the ""Apply"" button on this page. You must submit your application by clicking on the ""Submit"" button by midnight of the application deadline. If you need assistance completing your application there are instructions available on line at https://in.nau.edu/human-resources/ or in person in the Human Resources Department located in Building 91 on the NAU Campus - on the corner of Beaver and DuPont Streets.If you are an individual with a disability and need reasonable accommodation to participate in the hiring process please contact the Office of Equity and Access at: 928-523-3312/TDD - 928-523-1006 or PO Box 4083, Flagstaff AZ 86011.Equal Employment OpportunityNorthern Arizona University is a committed Equal Opportunity/Affirmative Action Institution. Women, minorities, veterans and individuals with disabilities are encouraged to apply. NAU is responsive to the needs of dual career couples.EEO is the Law Poster and SupplementsNAU is an Employer of National Service. AmeriCorps, Peace Corps, and other National Service alumni are encouraged to apply."
2622	            Postdoctoral Employee	        Lawrence Berkeley National Laboratory	San Francisco Bay Area, CA	jl_e333a9618fd5d51e	28 days ago	e333a9618fd5d51e	https://www.indeed.com/viewjob?jk=e333a9618fd5d51e	"Lawrence Berkeley National Laboratory (LBNL) Energy Storage and Distributed Resources Division has an immediate opening for a Postdoctoral Fellow to join the team.The postdoctoral scholar will focus on a widespread availability of cost-effective electrochemical energy storage and conversion that is urgently needed to facilitate growth of the renewable energy economy.The Energy Storage and Distributed Resources Division at Lawrence Berkeley National Laboratory, as part of a larger team of national labs, is working to address the gap in the science of manufacturing for vitally important technologies. We seek a highly-motivated, team-oriented postdoctoral scholar who wants to explore fundamental questions of suspension film behavior including on effects of microscale forces such as van der Waals, charged double layer and polymeric steric repulsion on heat and mass transfer in dense colloidal systems. The postdoctoral scholar is expected to develop novel experimental approaches for operando monitoring of critical processing steps, making use of a wide range of analytical tools available at LBNL, including synchrotron-based techniques at the Advanced Light Source, and imaging and spectroscopy capabilities at the Molecular Foundry.What You Will Do:Conduct research, including but not limited to:Formulation of particle suspension samples and characterization using a variety of analytical techniques.Quantitative suspension film drying experiments in laboratory settings and at the Advanced Light Source.Quantitative analysis of experimental results. Maintain organized records and accessible data, prepare manuscripts, reports, and presentations.Present research results at meetings and seminars.Perform literature surveys.Maintain a safe and organized laboratory environmentParticipate in collaborative efforts as a member of a diverse research team.Additional Responsibilities as needed:Design and build experimental setups for film drying experiments.Develop computational tools for data analysis.Collaborate on research proposals.What is Required:A recent Ph.D. graduate with experience in experimental design and familiarity with thermodynamics, transport phenomena and complex fluid behavior.Ability to work independently and exercise good scientific judgment.Strong communication, organizational, and data management skills.Additional Desired Qualifications:Experience with particle suspension preparation and characterization.Experience with mechanical and electronic design and fabrication.Experience with glove box operation.Familiarity with electrochemistry.Experience with battery or fuel cell fabrication and testing.Experience with synchrotron-based experiments.Experience with NMR and other spectroscopy techniques.Experience with microscopy and quantitative image analysis.Experience with computer programming (Python, C++, and/or Java,preferred) and mathematical modeling.The posting shall remain open until the position is filledNotes:This is a full time 2 year postdoctoral appointment with the possibility of renewal based upon satisfactory job performance, continuing availability of funds and ongoing operational needs. You must have less than 3 years paid postdoctoral experience. Salary for Postdoctoral positions depends on years of experience post-degree.Full-time, M-F, exempt (monthly paid) from overtime pay.This position is represented by a union for collective bargaining purposes.Salary will be predetermined based on postdoctoral step rates.This position may be subject to a background check. Any convictions will be evaluated to determine if they directly relate to the responsibilities and requirements of the position. Having a conviction history will not automatically disqualify an applicant from being considered for employment.Work will be primarily performed at Lawrence Berkeley National Lab, 1 Cyclotron Road, Berkeley, CA.Learn About Us:Working at Berkeley Lab has many rewards including a competitive compensation program, excellent health and welfare programs, a retirement program that is second to none, and outstanding development opportunities. To view information about the many rewards that are offered at Berkeley Lab- Click Here.Berkeley Lab (LBNL) addresses the world’s most urgent scientific challenges by advancing sustainable energy, protecting human health, creating new materials, and revealing the origin and fate of the universe. Founded in 1931, Berkeley Lab’s scientific expertise has been recognized with 13 Nobel prizes. The University of California manages Berkeley Lab for the U.S. Department of Energy’s Office of Science.Equal Employment Opportunity: Berkeley Lab is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, age, or protected veteran status. Berkeley Lab is in compliance with the Pay Transparency Nondiscrimination Provision under 41 CFR 60-1.4. Click here to view the poster and supplement: ""Equal Employment Opportunity is the Law."""
2625	            3D Printing Specialist	        Protolabs	Morrisville, NC 27560	jl_cda2e6bfc7885ba4	3 days ago	cda2e6bfc7885ba4	https://www.indeed.com/viewjob?jk=cda2e6bfc7885ba4	Our 3D Printing division, located in North Carolina’s Research Triangle Park makes custom prototype and production parts for companies worldwide using Rapid Prototyping, Additive Manufacturing and 3D Printing technologies. We have a fast-growing, high-energy team of associates who work together in a friendly environment.Position Overview:The 3D Printing Specialist effectively manages incoming standard 3D Printing projects for on-time delivery of quality parts to meet or exceed customer expectations; and evaluates customer requirements using customer supplied 3D CAD models. The 3D Printing Specialist also collaborates with production departments to generate accurate pricing quotations and initiate orders. Additionally, this position provides technical guidance to sales and external customers regarding process capabilities and limitations; and resolves customer issues.Specific duties include:Evaluates customer requirements to best manage expectations for standard 3D Printing projectsAnalyzes customer supplied 3D CAD dataProactively resolves anticipated production challengesGenerates accurate and timely pricing quotations and initiates orders using a custom CRM systemProvides technical guidance to sales and external customers regarding process capabilities and limitationsEffectively communicates with customer using a consultative approach via email or phone in a timely mannerCoordinates with sales, production and other departments to achieve on-time delivery of quality partsEffectively resolves customer post-sale issues in a timely mannerEffectively use all work instructions and checklists associated with processing customer quotes and ordersAssist the customer in working through recommended or required changes to their 3D CAD model to help them take advantage of Protolabs valueEvaluates and manages customer quality issues by collaborating with the quality team when neededEffectively uses all work instructions and associated documentation when evaluating customer quotesPerform other duties as assignedMinimum Qualifications:Must possess a strong technical aptitudeStrong Ability to communicate technical information to others at various levelsAbility to multi-task and prioritize in a fast paced environmentAbility to work independently and in a team environmentCustomer service experience in a manufacturing environmentExcellent attention to detail and excellent verbal and written communication skillsStrong interpersonal skills to maintain a cordial and professional demeanor when working with customers, other departments and team membersExposure to CAD modeling programs and ability to visualize 3-Dimensional parts based on CAD dataExperience with a Windows computing environment as well as the ability to learn custom software packagesStrong analytical and problem-solving skillsPreferred Qualifications:Good understanding of 3D Printing processes preferred.Experience working in AS9100 facility a plus. Education Requirements:Formal education (BA/BS degree), preferably with a technical focus, or equivalent experienceAll Proto Labs facilities in the United States are ITAR-compliant operations. Due to ITAR regulations, Proto Labs is only able to employ U.S. Citizens, lawful permanent residents (green card holders) or foreign nationals granted refugee or asylee status. Individuals with temporary visas (e.g. E, F-1, H-1, H-2, L, B, J, TN or OPT) are not eligible for hire.Proto Labs, Inc. is an Affirmative Action / Equal Opportunity Employer
2628	            Project Engineer	        Weatherford	Houston, TX 77041	jl_4d14ece4ed2ea459	26 days ago	4d14ece4ed2ea459	https://www.indeed.com/viewjob?jk=4d14ece4ed2ea459	ORGANIZATION SUMMARYWeatherford is one of the largest multinational oilfield service companies providing innovative solutions, technology and services to the oil and gas industry. The Company operates in more than 80 countries and has a network of approximately 700 locations, including manufacturing, service, research and development, and training facilities and employs approximately 26,500 people.Weatherford delivers innovative technologies and services designed to meet the world’s current and future energy needs in a safe, ethical, and sustainable manner. Grounded by our core values and inspired by our world-class people, we are committed to being a trusted business partner to those we serve.JOB DESCRIPTIONJOB SCOPE:Project Engineer to contribute technically to the development of new products and to provide engineering and product support to the rollout of new products.DUTIES & RESPONSIBILITIES:To contribute technically to the development of new products and technology. This will involve all aspects of engineering from initial studies and concept development, through to detailed design, testing and prototype build.To be a subject matter expert supporting the rollout of new products. In this capacity to act as the responsible lead person tasked with resolving local ‘teething’ problems associated with new products. In addition to provide guidance on their use and capabilities.To provide local engineering support to operations.To act as the focal point within the facility liaising with other R&D groups. In this capacity to identify technologies which could have application to product lines.Know and understand Weatherford Quality Policy and comply with all requirements of the Quality Systems Manual, Operating and Technical Procedures and Workplace Instructions.Must understand and comply with all safety rules and company policies of Weatherford.Work assignments carried out to the highest quality level.Perform various other duties and activities as assigned by supervisor within the physical constraints of the job.QUALIFICATIONSSKILLS & QUALIFICATIONS:Minimum 8 years Down-Hole Oil Field engineering experienceProficiency in computer use and Microsoft Office Suite ProgramsGood written English (for report writing)Excellent communication skillsWillingness to travel and work in the test lab, field, onshore & offshore environmentsBachelor’s Degree Mechanical EngineeringThe physical ability to immediately respond to emergency situations.Preferred:R&D experience with practical hands on experience in test lab environmentProficiency in using Creo (Pro-Engineer) or equivalent 3D solid modelingProficiency in using Windchill/PDM systemDesign and development experience with Completion Packers or similarFamiliar with API 11D1 and/or API 19AC SpecificationsExperience in dealing with clientsDesign and development experience with Well Service/Intervention Tools, Packers, Bridge Plugs, Straddles, Fishing and Motors.QUALIFICATIONSSKILLS & QUALIFICATIONS:Minimum 8 years Down-Hole Oil Field engineering experienceProficiency in computer use and Microsoft Office Suite ProgramsGood written English (for report writing)Excellent communication skillsWillingness to travel and work in the test lab, field, onshore & offshore environmentsBachelor’s Degree Mechanical EngineeringThe physical ability to immediately respond to emergency situations.Preferred:R&D experience with practical hands on experience in test lab environmentProficiency in using Creo (Pro-Engineer) or equivalent 3D solid modelingProficiency in using Windchill/PDM systemDesign and development experience with Completion Packers or similarFamiliar with API 11D1 and/or API 19AC SpecificationsExperience in dealing with clientsDesign and development experience with Well Service/Intervention Tools, Packers, Bridge Plugs, Straddles, Fishing and Motors.POSITION SPECIFIC DETAILSWeatherford offers competitive compensation and benefits upon hire; including paid vacation to start, matching 401K program, comprehensive benefits program, and employee stock purchase program (ESPP) and opportunities for on-going training and career development. VEVRAA Federal Contractor – Priority Referral RequestedWeatherford is an Equal Opportunity Employer Females/ Minorities/ Veterans/Disabled and gives consideration for employment to qualified applicants without regard to race, color, religion, age, sex, sexual orientation, gender identity, national origin, disability or protected veteran status.
2631	            Electromagnetic Research Scientist	        Luna Innovations Incorporated	Charlottesville, VA 22903	jl_abd0a4d31755f7c2	30+ days ago	abd0a4d31755f7c2	https://www.indeed.com/viewjob?jk=abd0a4d31755f7c2	Job SummaryLuna Innovations is a NASDAQ-listed company employing a diverse team of scientists, engineers, and business professionals developing and manufacturing a new generation of technologies and products. We have been successful in taking innovative technologies from the applied research stage to product development and ultimately to the commercial market. This has been done utilizing a disciplined and integrated business model designed to accelerate the process and drive breakthroughs in fields as diverse as defense, energy, healthcare, and telecommunications.Luna Innovations is seeking a creative Electromagnetic Research Scientist / Project Manager to direct and conduct research focused on the discovery and development of new electromagnetic materials technology towards commercial applications. Current areas of development in the Advanced Materials Group include electromagnetic interference (EMI) shielding composites, coatings, and sealants; radar absorbing materials; conformal antennas; and signature control coatings. It is desired that the candidate will have a background in one or more of these areas, with specific expertise in electromagnetic material properties, and EMI testing and characterization. The ideal candidate will also contribute to program management, new idea generation, and experimental design / execution. Electromagnetic modeling and simulation experience is a plus. The candidate must be a U.S. Citizen and either have a Security Clearance or be willing and able to obtain a DoD Security Clearance.Duties and Major Responsibilities:Manage technical projects including experimental design, problem solving, data interpretation, report writing, and proposal preparation.Identify new materials-based technologies to meet significant customer needs and secure funding opportunities to support technology development.Collaborate with the internal and external scientific community to maintain a state-of-the-art knowledge to successful conduct of experiments and projects.Assist the transition of new technologies into product concepts, prototype design, and commercialization.Communicate well with customers and colleagues through reports, presentations, emails, and phone calls.Participate in the supervisory process including training and evaluating associate staff.RequirementsPh.D. degree in Electrical Engineering, Materials Science, or a discipline pertaining to EM materials; or Master’s degree with >5 years in project management.Experience in laboratory research, proposal writing, and program management.Excellent technical writing and presentation skills.Interpersonal, organizational, and problem solving skills.Specific related background in one or more active areas of the Advanced Materials Group: EMI shielding composites, coatings, and sealants; radar absorbing materials; conformal antennas; and signature control coatings.
2637	            Mechanical Design Engineer	        RMF Engineering, Inc.	Boston, MA 02116 (South End area)	jl_afa0243682b3462c	30+ days ago	afa0243682b3462c	https://www.indeed.com/viewjob?jk=afa0243682b3462c	"Description/Job SummaryRMF Engineering, Inc. a national engineering firm, has an opening for an innovative Mechanical Design Engineer in our growing Boston, Massachusetts office. This position carries great potential for a motivated individual interested in growing their technical design expertise within mechanical and sustainable design as well as developing their leadership abilities.Job DescriptionThe Mechanical Design Engineer will perform engineering calculations and prepare detailed mechanical engineering drawings for HVAC, Plumbing, and Fire Protection design for buildings primarily within the higher education, science and technology, and healthcare market sectors. The Mechanical Design Engineer will work under the direction of a Project Manager and senior technical oversight. The Mechanical Design Engineer will work on Architectural & Engineering projects across the New England region.The Mechanical Design Engineer is responsible for tasks including:Assist in developing project objectives, goals, and documentation policies.Prepare engineering design load and calculations, mechanical (HVAC, Plumbing, and Fire Protection) system layouts, and design documentation for all phases.Coordinating design between engineering disciplines and the architecture team, engineering calculations and oversee drawings production.Perform energy analysis and apply high-performance design techniquesPrepare detailed engineering reports and narratives.Perform on site condition surveys.Process contractor submittals and assist in the construction administration process.Required Qualifications:Bachelor's Degree in Architectural OR Mechanical Engineering OR equivalent from an ABET accredited college or university.Minimum of 3 years professional AND/OR internship experience in mechanical design.Experience with mechanical design of HVAC and plumbing building systems on complex projects.Must have Autodesk Revit software for Building Information Modeling (BIM) experiencePreferred Qualifications:Experience with AutoCAD and Microsoft Office softwareExperience with energy modeling and developing associated reports/presentations. Energy modeling software includes IES VE, E-Quest, Ladybug ToolsPassed FE Exam or EIT RegistrationLEED Accredited Professional and previous experience participating in the LEED or other green rating system processWELL Accredited ProfessionalExperience and interest in sustainable and high-performance building design (energy, water, carbon, occupant health and wellness, resiliency).Motivated individual interested in growth containing a strong work ethic and solid organizational skills.Why RMF EngineeringRMF specializes in providing design and engineering services for all aspects of building and utility infrastructure construction.Our projects range nationally and internationally, are technically challenging, diverse, and all incorporate sustainable design. We believe in making a positive impact on the world through the built environment. Additionally RMF is:Recognized by Engineering News-Record (ENR) as a Top 500 Design Firm.One of the nation's top ""Giants 300"" engineering firms by Building Design + Construction (BD+C) MagazineListed as an ""MEP Giant"" by Consulting-Specifying Engineer.BenefitsRMF offers a balanced benefits package that centers on a stable and professional working environment which includes above standard health and dental insurance, paid holidays, paid vacation, and 401K plan. We are an equal opportunity employer and take pride in the diversity and dedication of our staff.**RMF Engineering does not accept unsolicited resumes from 3rd parties. For information on how to become an approved vendor for this job request, contact Talent Acquisition at hr@rmf.com ."
2640	            Process Simulation Engineer	        Honeywell	Des Plaines, IL 60016	jl_393249dd5c07f1e6	30+ days ago	393249dd5c07f1e6	https://www.indeed.com/viewjob?jk=393249dd5c07f1e6	Process Simulation EngineerDriving Infinite Possibilities Within A Diversified, Global OrganizationAn excellent career opportunity is currently available for a Process Simulation Engineer in the Digital Transformation Center within UOP's Engineering organization located in Des Plaines, IL. This position affords a unique and highly visible opportunity to develop process simulation flowsheets and associated models which are used in the design of UOP process technologies. This position has a novel focus on the subject through advanced computer science techniques like Artificial Intelligence and Machine Learning and would provide an excellent growth opportunity for someone experienced in software development, modeling, and simulation. It will also provide the opportunity to work with world-class experts in many Engineering Design disciplines.Support development project teams with process simulation and programming capabilities to maximize the value delivered to clients by Honeywell's UOP technology.Ensure that UOP process designs are both cost and schedule competitive by creating state-of-the-art simulations and design tools.Utilize commercial simulation software and kinetic modeling techniques to establish the basis for process design and optimization.Work with domain experts to design, program, and test tools to assist in the above activities.Help to solve the world’s toughest challenges and improve quality of life for people globally.Accelerate innovation and growth, teaming with the world's most talented engineersMake a difference by helping to build a world that’s safer and more secure, more comfortable and energy efficient, more innovative and productiveKey ResponsibilitiesPerform laboratory testingAdjust and calibrate instrumentResearch new methodDesign experimentsYOU MUST HAVEBachelors Degree in Chemical Engineering, Computer Science, or similarCompetency in process simulation software (Honeywell’s Unisim Design, Aspen Plus, Aspen Hysys)WE VALUEExperience with PFD and P&ID developmentExperience with process simulation flowsheet designExperience with Heat and Material Balance generationSome Experience in software development (C, C#, C++, Python, VB, etc)A basic understanding of process equipment and process control instrumentationCritical thinking skills to discern important deliverables and tasks within an assignmentAbility to operate in an Agile environmentStrong Oral and written communication skillsAnalytical and problem-solving abilityThe ability to work as part of a global and diverse teamAdditional InformationJOB ID: HRD61743Category: EngineeringLocation: 50 E Algonquin Rd, Des Plaines, IL 60017-5016 USAExempt
2646	            Lead Energy/Conservation Engineer	        Wendel Companies	Phoenix, AZ	jl_5ea743e6484fd697	30+ days ago	5ea743e6484fd697	https://www.indeed.com/viewjob?jk=5ea743e6484fd697	Wendel, a nationally recognized energy services, engineering, architecture and construction company that is dedicated to innovative and sustainable solutions for our clients. We are looking to hire a senior energy engineer to join our diverse and growing team. This role will require a dynamic, highly motivated individual. In this position you will be responsible for developing comprehensive energy audits, including data collection, utility bill disaggregation and benchmarking; field visits; energy calculations; cost estimates and contractor pricing, energy measure descriptions and detailed work scope packages; report writing; project design documents, development of measurement and verification plans and contract documents. You will also assist with management of design, bidding and construction. You will actively lead project teams with the development and implementation of energy conservation measures (ECMs) across a variety of client sectors and facility types. Responsibilities will include:Data CollectionUtility Bill DisaggregationField VisitsEnergy CalculationsEnergy Measure DescriptionsManage design teamManage constructionSales SupportMentor Energy Engineer and Energy AnalystsProject Accounting access and maintenanceAbility to manage and prioritize multiple projectsCollaboration with Project ManagersDevelopment of measurement & verification (M&V) plansProduce annual M&V reportsReview of Deliverables, QA/QCPreferred Skills:PE license and/or Certified Energy Manager (CEM) or other industry related certifications preferred Experience with Microsoft Office software.Building modeling experience a plus.Expertise in multiple technical areas of Energy EngineeringResponsible for completing multiple tasks on multiple projectsManagement of multiple energy projectsCapable and responsible for QA/QC on assigned tasks and projects.Capable and proven developer of new ECM calculations, checklists and other internal toolsAbility to provide sales support and new ECM's during preliminary assessmentExperience developing energy projectsProven management of construction projectsExcellent communication skillsAbility to collaborate with internal staff and clients
2649	            BIM/ Architect Associate	        Nagel Architects + Engineers	Elm Grove, WI	jl_29c6b26ba2e87d7c	30+ days ago	29c6b26ba2e87d7c	https://www.indeed.com/viewjob?jk=29c6b26ba2e87d7c	
2652	            Adjunct, Communication	        Stark State College of Technology	North Canton, OH	jl_24b383a163a5dc69	30+ days ago	24b383a163a5dc69	https://www.indeed.com/viewjob?jk=24b383a163a5dc69	Instruction in traditional and non-traditional modalities; preparation of instructional materials; assessment of student performance, including electronic submission of Never Attends, Early Alerts and final grades by the required date; ability to work with different learning styles; ability to work effectively with a diverse student population. Specifically looking to staff college credit plus classes in high schools and Carrollton locations.Full-Time / Part-Time: Part-TimeWork Hours: Day, Evening, Weekend ClassesEducation Requirements:Master’s degree in Communications is required.Experience/Qualifications Requirements:Experience in college level teaching is strongly preferred. Must be able to develop and implement innovative approaches to the learning environment. Must possess excellent organizational, communication, and interpersonal skills. Ability to function effectively and productively in team-based initiatives is critical. Ability to use technology that includes MS Office programs and internet-delivered materials is required. Enthusiasm for teaching and continuous professional development is highly valued.Licensure or Certification Requirements:Functional Area: CommunicationDepartment: Arts/Humanities & ReadingSpecial Instructions to Applicants:Stark State College seeks a candidate with high energy, a collaborative spirit, experience, and the capability of managing growth, ensuring quality, supporting shared governance, exhibiting a positive demeanor, modeling professionalism, and with a manifest commitment to the Stark State College mission, vision and values including diversity, social equity, and student access and success. Please submit transcripts for all levels of education completed.
